Season,Team/Season,Team,Team ID,Team ID/Season,Conference,Conference/Season,Conference 5=> rec,Conference OR,Conference SRS,Conference Age,pre playoff odds,pre playoff odds rank,pre season odds,champion,champion share,make playoffs,top 3 conference,rk conference,overall record,over500 rec,over600 rec,20 =< wins,5 => rec,sum coach playoff games,sum coy shares,sum playoff games,sum champion,sum champion share,sum mvp shares,sum all defense,sum all nba,sum dpoy shares,sum smoy shares,sum mip shares,sum all stars,sum player L1Y cs,sum player L3Y cs,sum player L5Y cs,sum player L8Y cs,sum player L10Y cs,sum L3Y mvp shares ,sum L5Y  mvp shares,sum franchise L1Y cs,sum franchise L3Y cs,sum franchise L5Y cs,sum franchise L8Y cs,sum franchise L10Y cs,team_rating_custom,max_player_rating_custom,curr/past mvp or past fmvp,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,PTS_opp,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Offense Four Factors|eFG%,Offense Four Factors|TOV%,Offense Four Factors|ORB%,Offense Four Factors|FT/FGA,Defense Four Factors|eFG%,Defense Four Factors|TOV%,Defense Four Factors|DRB%,Defense Four Factors|FT/FGA
2016,Indiana Pacers 2016,Indiana Pacers,29,29 2016,East,East 2016,0.481692765,0.494308943,-0.375333333,26.25333333,21500,11,9000,0,0.1875,1,0,7,0.548780488,0.42,0.3125,4,0.53125,54,0.372,298,1,11.375,0.027,2,2,0.142,0.038,1.292,2,0.0625,5.5625,8.5,10.5,11.375,0.027,0.027,0,1.3125,1.75,1.75,1.875,19.60954233,62.91113,0,38.3,85.2,0.45,8.1,23,0.351,30.2,62.1,0.486,17.4,22.8,0.764,10.3,33.9,44.2,21.2,9,4.8,14.9,20,102.2,37.4,84.9,0.44,8.3,24.8,0.334,29.1,60.1,0.484,17.4,23.2,0.751,10.7,33.8,44.5,20.8,7.7,4.5,15.8,20.4,100.5,26.9,45,37,46,36,1.71,-0.09,1.62,104.6,102.9,1.7,96.6,0.268,0.27,0.536,0.497,13.5,23.4,0.205,0.489,14.3,76,0.205
2016,Detroit Pistons 2016,Detroit Pistons,28,28 2016,East,East 2016,0.481692765,0.494308943,-0.375333333,26.25333333,27500,12,25000,0,0,1,0,8,0.536585366,0.44,0.4,7,0.583333333,72,0.401,196,3,8.5,0,0,0,0,0.078,0.032,0,0.25,4.8125,7.8125,8.1875,8.25,0,0,0,0,0,0.625,1.875,16.92986667,43.075,0,37.9,86.4,0.439,9,26.2,0.345,28.9,60.2,0.48,17.1,25.5,0.668,12.5,33.9,46.3,19.4,7,3.7,13.5,19,102,38.8,84.2,0.461,7.3,20.5,0.355,31.5,63.7,0.495,16.5,21,0.783,8.8,33.7,42.5,21.5,7.1,4.5,13.4,21.6,101.4,25,44,38,43,39,0.61,-0.18,0.43,106.1,105.5,0.6,95.1,0.296,0.303,0.522,0.491,12.2,27,0.197,0.504,12.5,79.3,0.196
2016,Portland Trail Blazers 2016,Portland Trail Blazers,30,30 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,27500,12,30000,0,0.3125,1,0,5,0.536585366,0.391304348,0.263157895,3,0.45,26,0.043,180,3,7.508333333,0,0,1,0,0.002,0.055,3,0.5,2.4375,2.4375,2.4375,2.875,0,0,0.0625,0.375,0.5,0.75,0.75,17.80493333,61.452,0,38.6,85.9,0.45,10.5,28.5,0.37,28.1,57.4,0.49,17.4,23,0.754,11.6,33.9,45.5,21.3,6.9,4.6,14.6,21.7,105.1,38.4,84.7,0.453,8.5,23,0.371,29.8,61.7,0.484,19,26,0.734,10.6,33.1,43.7,21.6,7.7,5.2,13.3,19.5,104.3,24.3,44,38,43,39,0.83,0.15,0.98,108.8,108,0.8,96,0.268,0.332,0.548,0.511,13.2,25.9,0.202,0.503,12.1,76.2,0.225
2016,Chicago Bulls 2016,Chicago Bulls,9,9 2016,East,East 2016,0.481692765,0.494308943,-0.375333333,26.25333333,999999,17,1600,0,0,0,0,9,0.512195122,0.44,0.6875,3,0.655172414,0,0,476,2,15.87261905,1.24,4,6,1.115,0.733,1.835,11,4.125,5.5,9,13,13,0.259,1.24,0.375,0.75,1.4375,1.6875,2.1875,13.99665714,47.976,1,38.6,87.4,0.441,7.9,21.4,0.371,30.7,66.1,0.464,16.5,21,0.787,11.1,35.2,46.3,22.8,6,5.7,13.9,18.8,101.6,39.4,89.4,0.441,7.9,23,0.345,31.5,66.4,0.474,16.3,22.1,0.737,11.8,34.1,45.9,22.5,8,5.7,11.9,18.7,103.1,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,-1.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182
2016,Memphis Grizzlies 2016,Memphis Grizzlies,7,7 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,100000,16,3300,0,0,1,0,6,0.512195122,0.347826087,0.166666667,1,0.526315789,18,0,629,4,22.8375,0.055,6,5,0.761,0.063,1.121,11,3.4375,10.1875,13.6875,20.9375,22,0.004,0.004,0.375,1.0625,1.6875,1.6875,1.6875,9.086222059,29.700005,0,36.8,83.6,0.44,6.1,18.5,0.331,30.7,65.1,0.471,19.3,24.7,0.783,11.2,30.5,41.6,20.7,8.8,4.3,13.3,21.7,99.1,35.9,78.8,0.456,9.7,26.6,0.365,26.2,52.1,0.503,19.7,25.7,0.768,10.1,33.1,43.2,21.9,7,5.7,16.2,21.1,101.3,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,-2.4,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251
2016,Dallas Mavericks 2016,Dallas Mavericks,5,5 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,50000,15,12000,0,0.0625,1,0,6,0.512195122,0.340425532,0.1,3,0.375,108,1.238,471,3,14.34583333,1.819,0,15,0.012,0.044,1.134,19,1.6875,4.3125,7.0625,9.6875,12.375,0.007,0.103,0.0625,0.25,1.25,1.75,2.75,16.40043967,40.989045,1,37.4,84.1,0.444,9.8,28.6,0.344,27.5,55.6,0.495,17.7,22.3,0.794,9.2,33.9,43.1,22.1,6.8,3.7,12.8,19.5,102.3,38.3,85,0.451,9.1,26.5,0.342,29.3,58.5,0.5,16.9,22.8,0.738,10.6,35.2,45.8,22,7.5,4.4,13.9,21.4,102.6,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,-0.3,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198
2016,Houston Rockets 2016,Houston Rockets,31,31 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,40000,14,1500,0,0.0625,1,0,8,0.5,0.404255319,0.421052632,6,0.586206897,29,0.051,549,3,19.1875,2.065,7,11,3.589,2.98,0.223,11,4.5,7.25,11.875,17.625,18.8125,0.815,1.357,0.5625,0.8125,0.8125,1.375,1.5625,16.63692656,80.307075,0,37.7,83.5,0.452,10.7,30.9,0.347,27,52.6,0.514,20.4,29.4,0.694,11.3,31.7,43.1,22.2,10,5.2,15.9,21.8,106.5,39,85.1,0.459,9.7,26.9,0.361,29.3,58.2,0.504,18.6,24.6,0.756,11.8,32.8,44.6,24.6,9,4.9,16.6,22.5,106.4,27.8,41,41,42,40,0.2,0.14,0.34,108.3,108.1,0.2,97.6,0.352,0.37,0.553,0.516,14.2,25.7,0.244,0.516,14.7,72.8,0.219
2016,Washington Wizards 2016,Washington Wizards,19,19 2016,East,East 2016,0.481692765,0.494308943,-0.375333333,26.25333333,999999,17,5500,0,0,0,0,10,0.5,0.36,0.1875,4,0.476190476,21,0,423,0,15.75,0,1,0,0,0.027,0.129,2,3.25,8.625,10.5,14.1875,15.4375,0,0,0.375,0.75,0.75,0.875,1,15.48653571,48.359,0,39.5,85.8,0.46,8.6,24.2,0.358,30.8,61.6,0.501,16.5,22.5,0.73,9.1,32.8,41.8,24.5,8.6,3.9,14.5,20.8,104.1,38.7,83.8,0.462,9,24.2,0.371,29.7,59.5,0.498,18.3,23.7,0.769,9.4,34.9,44.3,22.5,8.1,4.3,16.2,20.1,104.6,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,-0.5,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218
2016,Utah Jazz 2016,Utah Jazz,20,20 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,999999,17,15000,0,0,0,0,9,0.487804878,0.346938776,0.157894737,10,0.37037037,0,0.011,25,0,0.5,0,0,0,0.051,0.002,0.306,0,0,0.375,0.5,0.5,0.5,0,0,0,0,0,0.6875,1.25,19.4215,49.732,0,36.1,80.4,0.449,8.5,23.9,0.355,27.6,56.5,0.488,17.1,23,0.744,10.7,32.5,43.2,19,7.7,5.2,14.9,20.2,97.7,35.6,79.9,0.446,7.9,22.2,0.357,27.7,57.7,0.48,16.8,22.5,0.746,9.3,30.8,40.1,19.1,8,4.7,14,19.9,95.9,24.2,40,42,46,36,1.79,0.05,1.84,105.9,103.9,2,91,0.286,0.297,0.54,0.501,14.2,25.9,0.213,0.495,13.5,77.7,0.21
2016,Orlando Magic 2016,Orlando Magic,17,17 2016,East,East 2016,0.481692765,0.494308943,-0.375333333,26.25333333,999999,17,50000,0,0,0,0,11,0.426829268,0.264150943,0.066666667,5,0.347826087,42,0.867,65,0,2.3125,0,0,0,0,0.005,0.195,0,0,0.9375,2.1875,2.3125,2.3125,0,0,0,0,0.1875,1.9375,1.9375,11.22726923,33.9405,0,39.5,86.8,0.455,7.8,22.2,0.35,31.8,64.7,0.492,15.2,20.1,0.757,10.3,33,43.3,23.6,8.2,5.1,14.1,20.7,102.1,38.4,83.5,0.46,8.9,24.9,0.359,29.5,58.6,0.503,17.9,24,0.746,10.1,34.1,44.3,23.2,7.6,5.5,15.1,18.3,103.7,23.9,35,47,36,46,-1.62,-0.06,-1.68,105.1,106.8,-1.7,96,0.232,0.255,0.533,0.5,12.8,23.1,0.175,0.513,13.8,76.5,0.215
2016,Milwaukee Bucks 2016,Milwaukee Bucks,3,3 2016,East,East 2016,0.481692765,0.494308943,-0.375333333,26.25333333,999999,17,6800,0,0,0,0,12,0.402439024,0.296296296,0.125,1,0.409090909,18,0.09,131,0,4.125,0,0,0,0.002,0.037,0.447,0,1.125,2.8125,3.875,4.125,4.125,0,0,0.125,0.125,0.125,0.3125,0.375,6.621033333,34.791,0,38.4,82.2,0.467,5.4,15.6,0.345,33,66.6,0.495,17,22.7,0.747,10.5,31.2,41.7,23.1,8.2,5.8,15.2,20.7,99,37.8,83.1,0.454,9.3,26.5,0.352,28.4,56.7,0.502,18.4,23.9,0.768,11.5,31.5,43,24.5,8.3,5.6,15.5,19.5,103.2,23.5,33,49,29,53,-4.18,0.2,-3.98,104.3,108.7,-4.4,94.2,0.276,0.189,0.537,0.499,14.2,24.9,0.207,0.51,14.2,73.1,0.221
2016,Denver Nuggets 2016,Denver Nuggets,1,1 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,999999,17,30000,0,0,0,0,10,0.402439024,0.38,0.263157895,1,0.607142857,0,0,205,2,8.383333333,0,0,0,0.005,0.815,0.064,0,1.4375,3.5625,6.5,8.25,8.25,0,0,0,0.125,0.375,1.125,1.25,11.00473077,34.636,0,37.7,85.4,0.442,8,23.7,0.338,29.7,61.7,0.482,18.5,24.1,0.766,11.5,33.1,44.6,22.7,7.4,4.8,14.7,21,101.9,38.8,84.2,0.461,9.2,24.8,0.371,29.6,59.4,0.498,18.2,23.9,0.761,9.7,32.9,42.7,23.5,8,6.3,13.7,20.9,105,24.7,33,49,33,49,-3.1,0.29,-2.81,105.6,108.9,-3.3,95.7,0.282,0.277,0.531,0.489,13.2,25.8,0.216,0.515,12.6,77.3,0.216
2016,Sacramento Kings 2016,Sacramento Kings,23,23 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,999999,17,30000,0,0,0,0,10,0.402439024,0.28,0.263157895,3,0.5,185,1.868,290,2,9.75,0.014,4,2,0.185,0.003,0.499,5,0.625,3.5,6.375,9.25,9.375,0,0.014,0,0,0,0,0.125,11.76200467,50.71,0,40,86.4,0.464,8,22.4,0.359,32,64,0.5,18.5,25.5,0.725,10.6,33.7,44.2,24.5,8.9,4.5,16.2,20.4,106.6,40.6,87.7,0.462,10.2,28,0.366,30.3,59.8,0.508,17.7,23.2,0.762,11.3,33.7,45,24.2,8.8,5.3,16,22,109.1,26.6,33,49,34,48,-2.48,0.16,-2.32,106,108.4,-2.4,100,0.295,0.26,0.546,0.51,14.2,23.9,0.214,0.521,14,74.9,0.202
2016,New York Knicks 2016,New York Knicks,18,18 2016,East,East 2016,0.481692765,0.494308943,-0.375333333,26.25333333,999999,17,24000,0,0,0,0,13,0.390243902,0.283018868,0.125,2,0.388888889,8,0,245,2,8.875,0.453,0,6,0.002,0.005,0.166,8,0.5,1.75,2.4375,8.25,8.75,0.396,0.396,0,0.375,0.4375,0.4375,0.4375,8.498451,44.255265,0,36.9,84,0.439,7.4,21.5,0.346,29.4,62.5,0.471,17.2,21.4,0.805,10.4,34,44.4,20.5,5.7,5.7,13.4,19.7,98.4,38,85.8,0.443,7.6,22.4,0.341,30.3,63.4,0.479,17.5,23.2,0.754,10.9,33.3,44.2,20.8,7.2,4.2,11.3,18.5,101.1,27.2,32,50,33,49,-2.73,0,-2.74,104.6,107.6,-3,93.4,0.255,0.256,0.527,0.483,12.6,23.7,0.205,0.487,10.5,75.8,0.204
2016,New Orleans Pelicans 2016,New Orleans Pelicans,33,33 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,999999,17,3300,0,0,0,0,12,0.365853659,0.24,0.222222222,1,0.454545455,21,0.117,371,3,14.1875,0.156,1,1,0.208,0.217,1.078,2,0.9375,5.1875,9.9375,14,14,0.156,0.156,0,0,0.125,0.625,0.625,9.1466425,46.06078,0,38.5,85.9,0.448,8.6,23.8,0.36,29.9,62.1,0.482,17.3,22.2,0.776,9.5,33.1,42.6,22.2,7.7,4.2,13.4,20.9,102.7,39.2,83.9,0.468,9.2,24.9,0.369,30,59,0.51,18.8,24,0.783,8.9,35.5,44.4,23.2,7.3,5.2,13.7,19.9,106.5,26.6,30,52,31,51,-3.79,0.24,-3.56,105.6,109.5,-3.9,96.8,0.259,0.277,0.537,0.498,12.3,21.2,0.201,0.523,12.7,78.8,0.225
2016,Minnesota Timberwolves 2016,Minnesota Timberwolves,27,27 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,999999,17,30000,0,0,0,0,13,0.353658537,0.285714286,0.222222222,2,0.419354839,11,0.616,313,3,11.0625,2.753,16,9,1.75,0,0.389,14,0.0625,1.3125,2.3125,4.875,6.125,0.001,0.001,0,0,0,0,0,7.498590357,34.19,1,37.7,81.3,0.464,5.5,16.4,0.338,32.2,64.9,0.496,21.4,27,0.792,10,31.5,41.6,23.4,8,4.6,15,20.7,102.4,40,84.9,0.471,9,25.5,0.355,30.9,59.4,0.52,17,22.5,0.757,10.7,31.2,41.9,22.6,7.8,5.2,14.9,21.6,106,24.6,29,53,31,51,-3.54,0.15,-3.38,106.5,110.1,-3.6,95.2,0.332,0.202,0.549,0.498,13.9,24.3,0.263,0.524,13.6,74.7,0.2
2016,Phoenix Suns 2016,Phoenix Suns,4,4 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,999999,17,30000,0,0,0,0,14,0.280487805,0.229166667,0.157894737,3,0.411764706,0,0.549,148,1,5.125,0,3,1,0.701,0.005,0.134,1,0.5625,2.25,3.5625,4.75,5,0,0,0,0,0,0.6875,1.6875,2.727214286,24.9685,0,37.2,85.6,0.435,9,25.8,0.348,28.2,59.8,0.472,17.5,23.2,0.751,11.5,33.3,44.8,20.7,7.7,3.8,17.2,22.7,100.9,39.1,83.8,0.467,9.4,24.9,0.377,29.7,58.9,0.505,19.9,26.5,0.749,9.9,33.8,43.7,22.4,9.5,5.5,14.9,21.6,107.5,26,23,59,24,58,-6.66,0.34,-6.32,102.2,109,-6.8,98.5,0.271,0.302,0.526,0.487,15.2,25.4,0.204,0.523,13.5,77.1,0.237
2016,Brooklyn Nets 2016,Brooklyn Nets,10,10 2016,East,East 2016,0.481692765,0.494308943,-0.375333333,26.25333333,999999,17,30000,0,0,0,0,14,0.256097561,0.20754717,0.125,0,0.45,41,0.217,111,0,3.5625,0,0,0,0,0.433,0.072,1,0.625,2.5,3.125,3.4375,3.5625,0,0,0.125,0.625,0.625,0.625,1.3125,-1.442966667,27.1665,0,38.2,84.4,0.453,6.5,18.4,0.352,31.8,66,0.481,15.7,20.7,0.757,10.5,31.9,42.4,22.3,7.6,4,14.8,18,98.6,40.8,85.2,0.479,9.5,25.6,0.369,31.3,59.6,0.526,15,19.6,0.763,10.2,33.2,43.4,24.5,8.8,5.2,14.2,18.4,106,26.9,21,61,22,60,-7.35,0.24,-7.12,103.2,110.9,-7.7,95.2,0.246,0.218,0.527,0.492,13.6,24.1,0.186,0.534,13.1,75.7,0.176
2016,Los Angeles Lakers 2016,Los Angeles Lakers,11,11 2016,West,West 2016,0.51349702,0.505691057,0.371333333,27.02,999999,17,20000,0,0,0,0,15,0.207317073,0.12,0.05,1,0.368421053,57,0.956,475,6,16.81666667,4.202,17,16,1.871,1.491,0.116,17,0,1.625,4.75,10.4375,10.8125,0.152,0.797,0,0,0.5625,3.4375,3.6875,-5.623366,13.1305,1,35.1,84.8,0.414,7.8,24.6,0.317,27.3,60.2,0.454,19.3,24.7,0.781,10.7,32.3,43,18,7.2,4.1,13.7,20.3,97.3,40.5,85.6,0.473,8.5,24.6,0.347,32,61.1,0.524,17.3,23.7,0.731,10.9,35.5,46.5,24.7,7.5,5.6,12.6,19.2,106.9,26.5,17,65,17,65,-9.56,0.64,-8.92,101.6,111.6,-10,95.6,0.292,0.29,0.509,0.46,12.5,23.1,0.228,0.523,11.6,74.7,0.202
2016,Philadelphia 76ers 2016,Philadelphia 76ers,2,2 2016,East,East 2016,0.481692765,0.494308943,-0.375333333,26.25333333,999999,17,100000,0,0,0,0,15,0.12195122,0.018867925,0,1,0.117647059,0,0,83,0,3.1875,0.041,0,1,0.007,0.032,0.049,2,0.5,1.5625,2.1875,2.75,3.1875,0,0,0,0,0.5,0.75,0.75,-6.904378214,5.91,0,36.2,84,0.431,9.3,27.5,0.339,26.9,56.5,0.476,15.7,22.6,0.694,9.5,31.8,41.2,21.5,8.3,6,16.4,21.7,97.4,39.7,85.4,0.464,7.8,21.7,0.359,31.9,63.8,0.5,20.5,26.1,0.786,11.1,36.4,47.6,23.4,8.7,5.7,15.1,19.2,107.6,23.3,10,72,16,66,-10.23,0.31,-9.92,98.8,109.2,-10.4,97.9,0.269,0.327,0.519,0.487,14.8,20.6,0.186,0.51,13.5,74,0.24
2015,Golden State Warriors 2015,Golden State Warriors,8,8 2015,West,West 2015,0.515172617,0.530894309,1.465333333,26.86,175,1,2800,1,1,1,1,1,0.817073171,0.780487805,0.740740741,16,0.8125,0,0,292,0,8.9375,0.056,2,3,0.376,1.455,0.372,4,1.8125,5.5625,6.375,7.1875,8.9375,0.056,0.056,0.1875,0.5625,0.5625,0.875,0.875,39.96688533,95.860775,1,41.6,87,0.478,10.8,27,0.398,30.8,60,0.514,16,20.8,0.768,10.4,34.3,44.7,27.4,9.3,6,14.5,19.9,110,37,86.4,0.428,7.2,21.4,0.337,29.7,65,0.458,18.7,24.5,0.763,11.7,32.8,44.5,21,8.3,3.6,16.2,18.8,99.9,26.6,67,15,65,17,10.1,-0.09,10.01,111.6,101.4,10.2,98.3,0.239,0.311,0.571,0.54,13.1,24.1,0.184,0.47,14.3,74.5,0.217
2015,Atlanta Hawks 2015,Atlanta Hawks,22,22 2015,East,East 2015,0.493301787,0.469105691,-1.468,26.63333333,1000,4,12500,0,0.5,1,1,1,0.731707317,0.648648649,0.714285714,9,0.625,7,0,378,0,11.375,0.041,1,2,0.045,0.124,0.214,5,2.5,5.5625,8.625,10.875,11.375,0,0,0.1875,0.4375,1.0625,1.5,1.5,28.63458607,51.0775,0,38.1,81.7,0.466,10,26.2,0.38,28.1,55.5,0.506,16.5,21.2,0.778,8.7,31.8,40.6,25.7,9.1,4.6,14.2,17.8,102.5,36.5,83.1,0.439,8.8,25.8,0.341,27.7,57.4,0.483,15.4,20.1,0.764,11.6,32.1,43.6,23.5,7.4,4.9,16.1,19.6,97.1,27.8,60,22,56,26,5.43,-0.68,4.75,108.9,103.1,5.8,93.9,0.259,0.321,0.563,0.527,13.5,21.4,0.201,0.492,14.9,73.4,0.185
2015,Los Angeles Clippers 2015,Los Angeles Clippers,25,25 2015,West,West 2015,0.515172617,0.530894309,1.465333333,26.86,1600,6,900,0,0.4375,1,1,2,0.682926829,0.463414634,0.448275862,17,0.5,127,0.982,597,3,19.74166667,1.815,6,9,0.388,2.464,0.884,10,3,6.125,11,18.0625,18.0625,0.94,0.946,0.375,0.75,0.75,0.75,1.1875,29.68397639,78.63982,0,39.4,83.3,0.473,10.1,26.9,0.376,29.3,56.4,0.519,17.9,25.2,0.71,9.6,33.1,42.6,24.8,7.8,5,12.3,21.3,106.7,36.4,82.3,0.442,8.3,23.9,0.349,28.1,58.4,0.481,19,25.7,0.741,10.6,32.3,42.9,23.2,6.7,3,14.3,21.5,100.1,28.8,56,26,58,24,6.59,0.22,6.8,112.4,105.5,6.9,94.7,0.303,0.322,0.565,0.533,11.6,22.8,0.215,0.493,13.2,75.7,0.231
2015,Houston Rockets 2015,Houston Rockets,31,31 2015,West,West 2015,0.515172617,0.530894309,1.465333333,26.86,2000,7,2200,0,0.5625,1,1,2,0.682926829,0.5,0.413793103,4,0.739130435,12,0.031,384,3,13.125,1.345,7,10,3.56,2.96,0.21,10,1,3.5,7.8125,11.75,13.125,0.106,1.026,0.125,0.25,0.25,1,1.1875,27.449715,91.354975,0,37,83.3,0.444,11.4,32.7,0.348,25.6,50.6,0.506,18.6,26,0.715,11.7,32,43.7,22.2,9.5,5,16.7,22,103.9,37.7,85.2,0.443,7.4,22.9,0.322,30.3,62.2,0.487,17.7,23.6,0.751,11.9,32,43.8,21.4,8.9,5.3,16.4,21.1,100.5,27.6,56,26,50,32,3.44,0.38,3.82,107,103.4,3.6,96.5,0.312,0.392,0.548,0.512,15,26.8,0.223,0.486,14.6,72.9,0.208
2015,Memphis Grizzlies 2015,Memphis Grizzlies,7,7 2015,West,West 2015,0.515172617,0.530894309,1.465333333,26.86,2200,8,5500,0,0.375,1,0,4,0.670731707,0.534883721,0.551724138,5,0.736842105,7,0,449,3,16.275,0.053,5,4,0.686,0.031,0.882,10,1.6875,5.5,9.5625,13.75,15.6875,0.002,0.002,0.1875,0.875,1.3125,1.3125,1.3125,22.49357441,57.725005,0,37.8,82.5,0.458,5.2,15.2,0.339,32.6,67.3,0.485,17.6,22.8,0.773,10.4,32.1,42.6,21.7,8.5,4.2,13.3,19.1,98.3,36,81.5,0.442,8.1,23,0.351,27.9,58.5,0.478,14.9,20.1,0.742,10.5,31.9,42.4,20.1,7.4,5.2,15.3,20.3,95.1,29.6,55,27,50,32,3.24,0.38,3.62,105.7,102.2,3.5,92,0.276,0.184,0.531,0.489,12.6,24.7,0.214,0.492,14.5,75.3,0.183
2015,San Antonio Spurs 2015,San Antonio Spurs,24,24 2015,West,West 2015,0.515172617,0.530894309,1.465333333,26.86,350,3,350,0,0.1875,1,0,4,0.670731707,0.547619048,0.551724138,11,0.434782609,229,2.484,1165,24,51.56666667,4.682,15,20,1.023,2.256,1.193,22,13,30.3125,32.5625,39.4375,44.375,0.435,0.456,1,2.5625,2.9375,4.5625,6,31.22392733,58.153,1,39.1,83.6,0.468,8.3,22.5,0.367,30.9,61.1,0.505,16.7,21.4,0.78,9.8,33.8,43.6,24.4,8,5.4,14,19.1,103.2,37.1,83.7,0.444,6.8,18.9,0.36,30.3,64.8,0.468,15.9,21.4,0.745,9.9,32.2,42.1,20.7,7.9,4.4,14.2,19.7,97,29.8,55,27,58,24,6.2,0.14,6.34,108.5,102,6.5,93.8,0.256,0.269,0.555,0.517,13.1,23.4,0.2,0.484,13.3,77.3,0.19
2015,Cleveland Cavaliers 2015,Cleveland Cavaliers,15,15 2015,East,East 2015,0.493301787,0.469105691,-1.468,26.63333333,225,2,275,0,0.875,1,1,2,0.646341463,0.605263158,0.545454545,13,0.666666667,0,0,784,9,29.21666667,6.171,7,14,1.255,2.187,0.901,19,2.625,10.8125,18.1875,25,28.625,2.667,4.078,0,0,0.375,2.1875,2.625,24.86340324,77.071505,1,37.7,82.2,0.458,10.1,27.5,0.367,27.6,54.7,0.504,17.7,23.6,0.751,11.1,31.9,43,22.1,7.4,4.1,14.3,18.4,103.1,38.1,83.5,0.456,7.7,22.5,0.343,30.3,61,0.497,14.8,19.9,0.745,10.8,30.3,41.1,24.1,7.8,4.5,13.3,20.5,98.7,26.9,53,29,53,29,4.48,-0.4,4.08,111.1,106.3,4.8,92.3,0.287,0.334,0.557,0.52,13.4,26.8,0.216,0.502,12.6,74.7,0.177
2015,Portland Trail Blazers 2015,Portland Trail Blazers,30,30 2015,West,West 2015,0.515172617,0.530894309,1.465333333,26.86,4000,9,5000,0,0.0625,1,0,6,0.62195122,0.487804878,0.357142857,8,0.6,21,0.04,236,0,7.75,0.021,0,3,0.002,0,0.842,5,3.3125,3.8125,5.8125,7.0625,7.75,0.021,0.021,0.3125,0.3125,0.5625,0.6875,0.6875,27.07063156,65.1595,0,38.7,86,0.45,9.8,27.2,0.362,28.9,58.8,0.491,15.5,19.4,0.801,10.7,35.1,45.9,21.9,6.4,4.5,13.6,18.2,102.8,38.2,86.9,0.439,6.4,18.9,0.338,31.8,67.9,0.468,15.8,20.9,0.758,11,33.6,44.6,20.4,8,3.6,12.2,18.7,98.6,27,51,31,53,29,4.23,0.18,4.41,108.2,103.7,4.5,94.2,0.225,0.316,0.544,0.508,12.6,24.2,0.18,0.476,11.3,76.2,0.182
2015,Dallas Mavericks 2015,Dallas Mavericks,5,5 2015,West,West 2015,0.515172617,0.530894309,1.465333333,26.86,5000,10,2500,0,0.0625,1,0,7,0.609756098,0.488372093,0.310344828,11,0.695652174,103,1.236,643,5,21.74583333,1.889,7,19,0.873,0.009,1.858,23,0.875,3.5625,9.125,13.3125,16.9375,0.019,0.172,0.1875,0.1875,1.3125,1.8125,3.0625,24.210263,44.746545,1,39.7,85.8,0.463,8.9,25.4,0.352,30.8,60.4,0.509,16.9,22.5,0.752,10.5,31.8,42.3,22.5,8.1,4.5,13,20,105.2,38,84.5,0.45,9,24.8,0.364,29,59.7,0.485,17.3,22.9,0.753,12.3,33.9,46.1,22.3,7.3,3.8,16.3,22.1,102.3,29.9,50,32,49,33,2.9,0.46,3.36,109.5,106.4,3.1,95.2,0.262,0.296,0.55,0.515,11.9,23.6,0.197,0.503,14.7,72.2,0.204
